2026-01-02 19:07:49.080 (   0.000s) [         7B1D000]   plugin_attributes.cc:60       1| PluginAttributes::PJRT_Plugin_Initialize
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]   plugin_attributes.cc:66       1| PluginAttributes::PJRT_Plugin_Attributes
2026-01-02 19:07:50.408729: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:50.408 (   1.328s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
Using PJRT plugin directory: /localdev/jameszianxu/tt-xla/python_package/pjrt_plugin_tt
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
Setting up XLA environment...
XLA environment configured.
Created device mesh: (1, 2) with 2 devices
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 45.46it/s]
2026-01-02 19:07:52.852 (   3.772s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.852 (   3.772s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.853 (   3.773s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.853 (   3.773s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.853 (   3.773s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.855 (   3.775s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.855 (   3.776s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.855 (   3.776s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.856 (   3.776s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.862 (   3.782s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.867 (   3.788s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.868 (   3.788s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.873 (   3.793s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.873 (   3.793s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.873 (   3.793s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.874 (   3.794s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.879 (   3.799s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.879 (   3.799s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.888 (   3.808s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.888 (   3.809s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.893 (   3.814s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.893 (   3.814s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.896 (   3.816s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.896 (   3.817s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.896 (   3.817s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.898 (   3.818s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.898 (   3.819s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.899 (   3.819s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.900 (   3.820s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.900 (   3.821s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.900 (   3.821s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.902 (   3.822s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.902 (   3.822s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.902 (   3.822s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.903 (   3.823s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.908 (   3.829s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.909 (   3.829s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.914 (   3.834s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.914 (   3.834s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.920 (   3.840s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.920 (   3.840s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.920 (   3.840s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.920 (   3.841s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.921 (   3.841s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.926 (   3.846s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.926 (   3.846s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.932 (   3.852s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.933 (   3.853s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.933 (   3.853s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.938 (   3.858s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.938 (   3.858s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.939 (   3.859s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.940 (   3.860s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.940 (   3.861s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.940 (   3.861s) [         7B1D000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 19:07:52.942 (   3.862s) [         7B1D000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
