WARNING:root:Defaulting to PJRT_DEVICE=CPU
/localdev/jameszianxu/clean/tt-xla/examples/pytorch/mnist.py:29: DeprecationWarning: Use torch_xla.device instead
  device = xm.xla_device()
2025-10-15 15:35:14.730 (   0.000s) [        90B6F000]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.051 (  15.320s) [        90B6F000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-10-15 15:35:30.052 (  15.322s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.052 (  15.322s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.052 (  15.322s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.053 (  15.323s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.053 (  15.323s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.053 (  15.323s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.053 (  15.323s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.053 (  15.323s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.054 (  15.323s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.054 (  15.324s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.055 (  15.324s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.055 (  15.324s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.055 (  15.324s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.055 (  15.324s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.055 (  15.324s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.055 (  15.325s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.055 (  15.325s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.055 (  15.325s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     client_instance.cc:649      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-10-15 15:35:30.056 (  15.325s) [        90B6F000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-10-15 15:35:30.446 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.447 (  15.716s) [        90B6F000]     buffer_instance.cc:483      1| BufferInstance::PJRT_Buffer_IsDeleted
2025-10-15 15:35:30.462 (  15.732s) [        90B6F000]     client_instance.cc:606      1| ClientInstance::PJRT_Client_Compile
2025-10-15 15:35:30.463 (  15.732s) [        90B6F000]      module_builder.cc:221      1| ModuleBuilder::buildModule
2025-10-15 15:35:30.465 (  15.734s) [        90B6F000]      module_builder.cc:334      1| VHLO Module:
#loc1 = loc("xla__device_data")
#loc6 = loc("aten__max_pool2d")
#loc11 = loc("aten__amax")
#loc15 = loc("aten__sum")
module @SyncTensorsGraph.162 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false} {
  vhlo.func_v1 @main(%arg0: !vhlo.tensor_v1<10x!vhlo.bf16_v1> loc("xla__device_data"), %arg1: !vhlo.tensor_v1<10x128x!vhlo.bf16_v1> loc("xla__device_data"), %arg2: !vhlo.tensor_v1<128x!vhlo.bf16_v1> loc("xla__device_data"), %arg3: !vhlo.tensor_v1<128x9216x!vhlo.bf16_v1> loc("xla__device_data"), %arg4: !vhlo.tensor_v1<64x!vhlo.bf16_v1> loc("xla__device_data"), %arg5: !vhlo.tensor_v1<64x32x3x3x!vhlo.bf16_v1> loc("xla__device_data"), %arg6: !vhlo.tensor_v1<32x!vhlo.bf16_v1> loc("xla__device_data"), %arg7: !vhlo.tensor_v1<32x1x3x3x!vhlo.bf16_v1> loc("xla__device_data"), %arg8: !vhlo.tensor_v1<4x1x28x28x!vhlo.bf16_v1> loc("xla__device_data")) -> (!vhlo.tensor_v1<4x10x!vhlo.bf16_v1>) {
    %0 = "vhlo.constant_v1"() <{value = #vhlo.tensor_v1<dense<0xFF80> : tensor<bf16>>}> : () -> !vhlo.tensor_v1<!vhlo.bf16_v1> loc(#loc)
    %1 = "vhlo.constant_v1"() <{value = #vhlo.tensor_v1<dense<0.000000e+00> : tensor<bf16>>}> : () -> !vhlo.tensor_v1<!vhlo.bf16_v1> loc(#loc)
    %2 = "vhlo.broadcast_in_dim_v1"(%1) <{broadcast_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>}> : (!vhlo.tensor_v1<!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x128x!vhlo.bf16_v1> loc(#loc)
    %3 = "vhlo.broadcast_in_dim_v1"(%1) <{broadcast_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>}> : (!vhlo.tensor_v1<!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1> loc(#loc)
    %4 = "vhlo.broadcast_in_dim_v1"(%1) <{broadcast_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>}> : (!vhlo.tensor_v1<!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1> loc(#loc)
    %5 = "vhlo.custom_call_v1"(%arg8) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"input">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"args_0">}>} : (!vhlo.tensor_v1<4x1x28x28x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x1x28x28x!vhlo.bf16_v1> loc(#loc2)
    %6 = "vhlo.custom_call_v1"(%arg7) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___conv1_weight">}>} : (!vhlo.tensor_v1<32x1x3x3x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<32x1x3x3x!vhlo.bf16_v1> loc(#loc2)
    %7 = "vhlo.convolution_v1"(%5, %6) <{batch_group_count = #vhlo.integer_v1<1 : i64>, feature_group_count = #vhlo.integer_v1<1 : i64>, input_batch_dimension = #vhlo.integer_v1<0 : i64>, input_feature_dimension = #vhlo.integer_v1<1 : i64>, input_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, kernel_input_feature_dimension = #vhlo.integer_v1<1 : i64>, kernel_output_feature_dimension = #vhlo.integer_v1<0 : i64>, kernel_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, lhs_dilation = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>, output_batch_dimension = #vhlo.integer_v1<0 : i64>, output_feature_dimension = #vhlo.integer_v1<1 : i64>, output_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, padding = #vhlo.tensor_v1<dense<0> : tensor<2x2xi64>>, precision_config = #vhlo.array_v1<[#vhlo<precision_v1 DEFAULT>, #vhlo<precision_v1 DEFAULT>]>, rhs_dilation = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>, window_reversal = #vhlo.tensor_v1<dense<false> : tensor<2xi1>>, window_strides = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>}> : (!vhlo.tensor_v1<4x1x28x28x!vhlo.bf16_v1>, !vhlo.tensor_v1<32x1x3x3x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1> loc(#loc3)
    %8 = "vhlo.reshape_v1"(%arg6) : (!vhlo.tensor_v1<32x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x32x!vhlo.bf16_v1> loc(#loc4)
    %9 = "vhlo.custom_call_v1"(%8) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___conv1_bias">}>} : (!vhlo.tensor_v1<1x1x32x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x32x!vhlo.bf16_v1> loc(#loc2)
    %10 = "vhlo.reshape_v1"(%9) : (!vhlo.tensor_v1<1x1x32x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<32x!vhlo.bf16_v1> loc(#loc4)
    %11 = "vhlo.broadcast_in_dim_v1"(%10) <{broadcast_dimensions = #vhlo.tensor_v1<dense<1> : tensor<1xi64>>}> : (!vhlo.tensor_v1<32x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1> loc(#loc3)
    %12 = "vhlo.add_v1"(%7, %11) : (!vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1>, !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1> loc(#loc3)
    %13 = "vhlo.maximum_v1"(%12, %4) : (!vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1>, !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1> loc(#loc5)
    %14 = "vhlo.custom_call_v1"(%arg5) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___conv2_weight">}>} : (!vhlo.tensor_v1<64x32x3x3x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<64x32x3x3x!vhlo.bf16_v1> loc(#loc2)
    %15 = "vhlo.convolution_v1"(%13, %14) <{batch_group_count = #vhlo.integer_v1<1 : i64>, feature_group_count = #vhlo.integer_v1<1 : i64>, input_batch_dimension = #vhlo.integer_v1<0 : i64>, input_feature_dimension = #vhlo.integer_v1<1 : i64>, input_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, kernel_input_feature_dimension = #vhlo.integer_v1<1 : i64>, kernel_output_feature_dimension = #vhlo.integer_v1<0 : i64>, kernel_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, lhs_dilation = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>, output_batch_dimension = #vhlo.integer_v1<0 : i64>, output_feature_dimension = #vhlo.integer_v1<1 : i64>, output_spatial_dimensions = #vhlo.tensor_v1<dense<[2, 3]> : tensor<2xi64>>, padding = #vhlo.tensor_v1<dense<0> : tensor<2x2xi64>>, precision_config = #vhlo.array_v1<[#vhlo<precision_v1 DEFAULT>, #vhlo<precision_v1 DEFAULT>]>, rhs_dilation = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>, window_reversal = #vhlo.tensor_v1<dense<false> : tensor<2xi1>>, window_strides = #vhlo.tensor_v1<dense<1> : tensor<2xi64>>}> : (!vhlo.tensor_v1<4x32x26x26x!vhlo.bf16_v1>, !vhlo.tensor_v1<64x32x3x3x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1> loc(#loc3)
    %16 = "vhlo.reshape_v1"(%arg4) : (!vhlo.tensor_v1<64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x64x!vhlo.bf16_v1> loc(#loc4)
    %17 = "vhlo.custom_call_v1"(%16) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___conv2_bias">}>} : (!vhlo.tensor_v1<1x1x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x64x!vhlo.bf16_v1> loc(#loc2)
    %18 = "vhlo.reshape_v1"(%17) : (!vhlo.tensor_v1<1x1x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<64x!vhlo.bf16_v1> loc(#loc4)
    %19 = "vhlo.broadcast_in_dim_v1"(%18) <{broadcast_dimensions = #vhlo.tensor_v1<dense<1> : tensor<1xi64>>}> : (!vhlo.tensor_v1<64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1> loc(#loc3)
    %20 = "vhlo.add_v1"(%15, %19) : (!vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1>, !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1> loc(#loc3)
    %21 = "vhlo.maximum_v1"(%20, %3) : (!vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1>, !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<4x64x24x24x!vhlo.bf16_v1> loc(#loc5)
    %22 = "vhlo.reduce_window_v1"(%21, %0) <{base_dilations = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>, padding = #vhlo.tensor_v1<dense<0> : tensor<4x2xi64>>, window_dilations = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>, window_dimensions = #vhlo.tensor_v1<dense<[1, 1, 2, 2]> : tensor<4xi64>>, window_strides = #vhlo.tensor_v1<dense<[1, 1, 2, 2]> : tensor<4xi64>>}> ({
