WARNING:root:Defaulting to PJRT_DEVICE=CPU
2025-09-08 14:24:46.326 (   0.000s) [        6D2F5000]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-09-08 14:24:50.242 (   3.915s) [        6D2F5000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-08 14:24:50.242 (   3.915s) [        6D2F5000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-08 14:24:50.242 (   3.915s) [        6D2F5000]        api_bindings.cc:76       1| PJRT_Plugin_Attributes
2025-09-08 14:24:50.242768: W torch_xla/csrc/runtime/profiler.cc:88] Profiler API not found for PJRT plugin
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-08 14:24:50.242 (   3.916s) [        6D2F5000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 53.70it/s]
2025-09-08 14:24:51.652 (   5.325s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.652 (   5.326s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.652 (   5.326s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.653 (   5.326s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.653 (   5.326s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.653 (   5.326s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.653 (   5.326s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.653 (   5.326s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.653 (   5.327s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.653 (   5.327s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.653 (   5.327s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.653 (   5.327s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-08 14:24:51.654 (   5.327s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.654 (   5.328s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.702 (   5.375s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.702 (   5.375s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.702 (   5.375s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.702 (   5.375s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.702 (   5.375s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.704 (   5.377s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.704 (   5.377s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.704 (   5.377s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.704 (   5.377s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.704 (   5.377s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.704 (   5.378s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.704 (   5.378s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.704 (   5.378s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.704 (   5.378s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.704 (   5.378s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.705 (   5.378s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.705 (   5.378s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.705 (   5.378s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.705 (   5.378s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.705 (   5.378s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.706 (   5.379s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.706 (   5.379s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.706 (   5.379s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.706 (   5.380s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.706 (   5.380s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.709 (   5.382s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.709 (   5.382s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.709 (   5.382s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.709 (   5.383s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.709 (   5.383s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.712 (   5.385s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.712 (   5.385s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.712 (   5.385s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.712 (   5.386s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.712 (   5.386s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.715 (   5.388s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.715 (   5.388s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.715 (   5.388s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.715 (   5.389s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.715 (   5.389s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.715 (   5.389s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.716 (   5.389s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.717 (   5.390s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.717 (   5.390s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.717 (   5.390s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.717 (   5.391s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.717 (   5.391s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.718 (   5.391s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.718 (   5.392s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.718 (   5.392s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.719 (   5.393s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.719 (   5.393s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.719 (   5.393s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.720 (   5.393s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.720 (   5.393s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.722 (   5.396s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.722 (   5.396s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.722 (   5.396s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.723 (   5.396s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.723 (   5.396s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.725 (   5.399s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.725 (   5.399s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.725 (   5.399s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.726 (   5.399s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.726 (   5.399s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.728 (   5.402s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.728 (   5.402s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.728 (   5.402s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.728 (   5.402s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.729 (   5.402s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.729 (   5.403s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.729 (   5.403s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.729 (   5.403s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.729 (   5.403s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.730 (   5.403s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.731 (   5.404s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.731 (   5.404s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.731 (   5.404s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.731 (   5.404s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.731 (   5.404s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.732 (   5.405s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.732 (   5.405s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.732 (   5.405s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.732 (   5.406s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.732 (   5.406s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.733 (   5.406s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.733 (   5.406s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.733 (   5.406s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.733 (   5.406s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.733 (   5.406s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.735 (   5.408s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.735 (   5.408s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.735 (   5.408s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.735 (   5.408s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.735 (   5.408s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.738 (   5.411s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.738 (   5.411s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.738 (   5.411s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.738 (   5.411s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.738 (   5.411s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.741 (   5.414s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.741 (   5.414s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.741 (   5.414s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.741 (   5.414s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.741 (   5.414s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.744 (   5.417s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.745 (   5.418s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.745 (   5.418s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.745 (   5.418s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.745 (   5.419s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.745 (   5.419s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.746 (   5.419s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-08 14:24:51.746 (   5.419s) [        6D2F5000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-08 14:24:51.746 (   5.419s) [        6D2F5000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-08 14:24:51.746 (   5.419s) [        6D2F5000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-08 14:24:51.746 (   5.419s) [        6D2F5000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-08 14:24:51.746 (   5.420s) [        6D2F5000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
