WARNING:root:Defaulting to PJRT_DEVICE=CPU
2025-09-09 19:22:11.284 (   0.000s) [        56CD8000]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]        api_bindings.cc:76       1| PJRT_Plugin_Attributes
2025-09-09 19:22:15.251350: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:15.251 (   3.967s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
/localdev/jameszianxu/tt-xla/examples/pytorch/llama.py:68: DeprecationWarning: Use torch_xla.device instead
  device = xm.xla_device()
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
Setting up XLA environment...
XLA environment configured.
Created device mesh: (1, 2) with 2 devices
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 52.54it/s]
2025-09-09 19:22:16.846 (   5.562s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.846 (   5.562s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.846 (   5.562s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.846 (   5.562s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.846 (   5.562s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.847 (   5.563s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.848 (   5.563s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.848 (   5.563s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.848 (   5.564s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.854 (   5.570s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:16.855 (   5.570s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.855 (   5.570s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:16.855 (   5.571s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.424 (   6.140s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.424 (   6.140s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.430 (   6.146s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.430 (   6.146s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.430 (   6.146s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.431 (   6.146s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.431 (   6.146s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.431 (   6.146s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.431 (   6.147s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.431 (   6.147s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.431 (   6.147s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.431 (   6.147s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.434 (   6.150s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.434 (   6.150s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.440 (   6.156s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.443 (   6.159s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.443 (   6.159s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.452 (   6.168s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.453 (   6.168s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.453 (   6.168s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.456 (   6.171s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.456 (   6.171s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.457 (   6.173s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.458 (   6.173s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.458 (   6.173s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.458 (   6.174s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.458 (   6.174s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.458 (   6.174s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.458 (   6.174s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.458 (   6.174s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.459 (   6.174s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.459 (   6.174s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.459 (   6.174s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.459 (   6.174s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.459 (   6.174s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.459 (   6.175s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.460 (   6.175s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.460 (   6.176s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.461 (   6.177s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.461 (   6.177s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.461 (   6.177s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.462 (   6.177s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.462 (   6.177s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.462 (   6.177s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.462 (   6.177s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.462 (   6.177s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.462 (   6.178s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.462 (   6.178s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.462 (   6.178s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.462 (   6.178s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.467 (   6.183s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.468 (   6.183s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.468 (   6.183s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.468 (   6.184s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.471 (   6.187s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.471 (   6.187s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.477 (   6.193s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.478 (   6.193s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.480 (   6.196s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.480 (   6.196s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.489 (   6.205s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.489 (   6.205s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.489 (   6.205s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]     client_instance.cc:466      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-09 19:22:17.490 (   6.206s) [        56CD8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-09 19:22:17.493 (   6.209s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-09 19:22:17.493 (   6.209s) [        56CD8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
