2026-01-02 18:37:28.941 (   0.000s) [        CBC3A000]   plugin_attributes.cc:60       1| PluginAttributes::PJRT_Plugin_Initialize
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]   plugin_attributes.cc:66       1| PluginAttributes::PJRT_Plugin_Attributes
2026-01-02 18:37:30.305331: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.363s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:30.305 (   1.364s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
Using PJRT plugin directory: /localdev/jameszianxu/tt-xla/python_package/pjrt_plugin_tt
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
Setting up XLA environment...
XLA environment configured.
Created device mesh: (1, 2) with 2 devices
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 46.84it/s]
2026-01-02 18:37:32.829 (   3.887s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.829 (   3.887s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.830 (   3.888s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.830 (   3.888s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.830 (   3.888s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.831 (   3.890s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.832 (   3.890s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.832 (   3.890s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.832 (   3.890s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.832 (   3.890s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.832 (   3.890s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.832 (   3.891s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.839 (   3.898s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.845 (   3.903s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.845 (   3.903s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.851 (   3.910s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.851 (   3.910s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.851 (   3.910s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.852 (   3.910s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.858 (   3.916s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.858 (   3.916s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.867 (   3.925s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.867 (   3.925s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.867 (   3.925s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.867 (   3.926s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.873 (   3.931s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.873 (   3.931s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.875 (   3.934s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.875 (   3.934s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.875 (   3.934s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.876 (   3.934s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.876 (   3.935s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.876 (   3.935s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.877 (   3.935s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.877 (   3.936s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.879 (   3.938s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.881 (   3.940s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.881 (   3.940s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.881 (   3.940s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.881 (   3.940s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.881 (   3.940s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.882 (   3.940s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.888 (   3.946s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.888 (   3.946s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.888 (   3.946s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.888 (   3.947s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.894 (   3.952s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.894 (   3.952s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.900 (   3.958s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.900 (   3.958s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.900 (   3.959s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.906 (   3.965s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.906 (   3.965s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.912 (   3.971s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.912 (   3.971s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.912 (   3.971s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.913 (   3.971s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.913 (   3.971s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.913 (   3.971s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.913 (   3.971s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.913 (   3.971s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.913 (   3.972s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.913 (   3.972s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.919 (   3.977s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.919 (   3.977s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.920 (   3.979s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.920 (   3.979s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.920 (   3.979s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.920 (   3.979s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.921 (   3.979s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.921 (   3.980s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2026-01-02 18:37:32.922 (   3.980s) [        CBC3A000]      event_instance.cc:223      1| EventInstance::PJRT_Event_OnReady
2026-01-02 18:37:32.922 (   3.980s) [        CBC3A000]      event_instance.cc:172      1| EventInstance::PJRT_Event_Destroy
2026-01-02 18:37:32.922 (   3.980s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.922 (   3.980s) [        CBC3A000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2026-01-02 18:37:32.923 (   3.982s) [        CBC3A000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2026-01-02 18:37:32.923 (   3.982s) [        CBC3A000]     client_instance.cc:743      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2026-01-02 18:37:32.923 (   3.982s) [        CBC3A000]     memory_instance.cc:57       1| MemoryInstance::getDevice
