WARNING:root:Defaulting to PJRT_DEVICE=CPU
2025-09-22 18:07:00.314 (   0.000s) [        A88F8000]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x7521bd00 copyFromHost BORROWED shape=[1536,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.032 (   6.718s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.032 (   6.718s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.032 (   6.718s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.032 (   6.718s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.034 (   6.719s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x70d09dc0 copyFromHost BORROWED shape=[512,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.034 (   6.720s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.035 (   6.720s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x75273df0 copyFromHost BORROWED shape=[512,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.035 (   6.720s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.035 (   6.720s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.035 (   6.720s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.035 (   6.721s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.036 (   6.722s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.036 (   6.722s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x70d73bd0 copyFromHost BORROWED shape=[512,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.037 (   6.722s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x75237850 copyFromHost BORROWED shape=[512,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.037 (   6.723s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.039 (   6.725s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.039 (   6.725s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.039 (   6.725s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.040 (   6.725s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x83987740 copyFromHost BORROWED shape=[3072,1536] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.040 (   6.725s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
